data,ticker,fechamento_ajustado,EV_EBIT,ROIC,EBIT_EV,valor_de_mercado,year,month
2022-10-31,LAND3,28.57,44.91581,0.06964,0.0222638754594429,2877187300.0,2022,10
2022-11-30,LAND3,27.79,34.35896,0.08209,0.02910448977501065,2820413370.0,2022,11
2022-12-29,LAND3,27.45,33.70386,0.08209,0.02967019207888948,2766526250.0,2022,12
2023-01-31,LAND3,29.04,36.18388,0.08209,0.027636616084289467,2970527490.0,2023,1
2023-02-28,LAND3,28.34,34.7567,0.08209,0.028771431119755327,2853130550.0,2023,2
2023-03-31,LAND3,26.39,45.50978,0.18128,0.021973298926076988,2525958750.0,2023,3
2023-04-28,LAND3,28.1,48.68236,0.18128,0.020541321332819527,2703978700.0,2023,4
2023-05-31,LAND3,24.2,41.57268,0.17443,0.024054258710287622,2381618250.0,2023,5
2023-06-30,LAND3,24.44,40.21568,0.17443,0.02486592294348871,2299825300.0,2023,6
2023-07-31,LAND3,24.21,41.46093,0.17443,0.02411909235996395,2374882360.0,2023,7
2023-08-31,LAND3,23.33,35.84797,0.1974,0.027895582371888845,2305598920.0,2023,8
2023-09-29,LAND3,22.47,33.69805,0.1974,0.02967530762165763,2162220690.0,2023,9
2023-10-20,LAND3,19.9,29.67236,0.1974,0.03370139752955276,1893747360.0,2023,10
2020-11-30,LAVV3,5.95,7.51844,0.05942,0.13300631513984285,1603276030.0,2020,11
2020-12-30,LAVV3,7.08,11.87048,0.05942,0.08424259170648533,1972437312.0,2020,12
2021-01-29,LAVV3,6.36,9.49204,0.05942,0.10535143130454572,1770686379.0,2021,1
2021-02-26,LAVV3,5.55,6.83528,0.05942,0.14629978581711356,1545326294.0,2021,2
2021-03-31,LAVV3,5.99,6.37416,0.08196,0.15688341679531106,1620446323.0,2021,3
2021-04-30,LAVV3,6.69,8.27055,0.08196,0.12091094304490027,1845806407.0,2021,4
2021-05-31,LAVV3,6.21,7.08338,0.08597,0.14117554049055678,1678396059.0,2021,5
2021-06-30,LAVV3,6.47,7.96581,0.08597,0.1255365116667357,1790002958.0,2021,6
2021-07-30,LAVV3,5.88,6.60822,0.08597,0.15132668101243602,1618300036.0,2021,7
2021-08-31,LAVV3,4.98,3.10396,0.12566,0.32216910011726957,1367184513.0,2021,8
2021-09-30,LAVV3,5.0,2.86607,0.12566,0.3489098312323146,1319966210.0,2021,9
2021-10-29,LAVV3,4.25,1.62256,0.12566,0.6163100285967853,1073143260.0,2021,10
2021-11-30,LAVV3,3.93,1.99398,0.13102,0.501509543726617,1021632384.0,2021,11
2021-12-30,LAVV3,4.41,2.42841,0.13102,0.4117920779440045,1113922704.0,2021,12
2022-01-31,LAVV3,4.91,2.86283,0.13102,0.3493047089767817,1206213024.0,2022,1
2022-02-25,LAVV3,4.55,2.60016,0.13102,0.3845917174327734,1150409575.0,2022,2
2022-03-31,LAVV3,4.37,3.43125,0.12748,0.29143897996357016,1070103035.0,2022,3
2022-04-29,LAVV3,4.32,3.12468,0.12748,0.32003277135578684,1015973310.0,2022,4
2022-05-31,LAVV3,4.64,3.44032,0.11859,0.2906706352897405,1099249811.0,2022,5
2022-06-30,LAVV3,4.17,2.66776,0.11859,0.3748463130116652,968089322.0,2022,6
2022-07-29,LAVV3,4.39,2.92528,0.11859,0.34184761800579777,1011809485.0,2022,7
2022-08-31,LAVV3,5.44,6.51191,0.06775,0.1535647759259572,1193215425.0,2022,8
2022-09-30,LAVV3,5.72,6.2059,0.06775,0.1611369825488648,1161289929.0,2022,9
2022-10-31,LAVV3,6.02,6.26328,0.06775,0.15966075283238176,1167275959.0,2022,10
2022-11-30,LAVV3,4.92,6.73644,0.05338,0.1484463603921359,1057532066.0,2022,11
2022-12-29,LAVV3,4.54,5.50481,0.05338,0.18165931249216594,951778859.0,2022,12
2023-01-31,LAVV3,5.21,7.13148,0.05338,0.14022334774829348,1091452905.0,2023,1
2023-02-28,LAVV3,5.09,6.87586,0.05338,0.14543635268897273,1069504127.0,2023,2
2023-03-31,LAVV3,5.02,7.38923,0.04859,0.13533209820238373,1023611226.0,2023,3
2023-04-28,LAVV3,5.32,8.0119,0.04859,0.12481433867122654,1077485501.0,2023,4
2023-05-31,LAVV3,6.46,7.96493,0.06008,0.12555038148483413,1271033822.0,2023,5
2023-06-30,LAVV3,6.99,8.49629,0.06008,0.11769843072682312,1324908097.0,2023,6
2023-07-31,LAVV3,8.36,11.38926,0.06008,0.08780201698793424,1618223595.0,2023,7
2023-08-31,LAVV3,8.19,8.42444,0.08462,0.11870225201912529,1674093213.0,2023,8
2023-09-29,LAVV3,7.55,7.2483,0.08462,0.13796338451774898,1506484358.0,2023,9
2023-10-20,LAVV3,6.71,6.15618,0.08462,0.16243839523860576,1350847563.0,2023,10
2012-04-30,LCAM3,2.09,1608.1162,0.13674,0.0006218456104104915,182291615.0,2012,4
2012-05-31,LCAM3,1.66,7.41368,0.12247,0.1348857787225777,327025997.0,2012,5
2012-06-29,LCAM3,1.81,7.80442,0.12247,0.12813251977725443,373810832.0,2012,6
2012-07-31,LCAM3,1.81,7.67157,0.12247,0.1303514143780217,357903988.0,2012,7
2012-08-31,LCAM3,1.92,10.98982,0.10327,0.09099330107317499,532076888.0,2012,8
2012-09-28,LCAM3,1.92,11.17826,0.10327,0.08945936129594409,548968218.0,2012,9
2012-10-31,LCAM3,2.47,12.66396,0.10327,0.07896424183272847,682149856.0,2012,10
2012-11-30,LCAM3,2.74,15.25545,0.08827,0.06555034430318345,776644828.0,2012,11
2012-12-28,LCAM3,2.8,15.45203,0.08827,0.06471641590134111,792242716.0,2012,12
2013-01-31,LCAM3,2.76,15.2145,0.08827,0.06572677380130797,773395268.0,2013,1
2013-02-28,LCAM3,3.06,16.16462,0.08827,0.06186350189487907,848785059.0,2013,2
2013-03-28,LCAM3,2.82,16.68201,0.08603,0.05994481480349191,796142146.0,2013,3
2013-04-30,LCAM3,2.67,15.98216,0.08603,0.06256976528829646,744106712.0,2013,4
2013-05-31,LCAM3,2.43,17.39806,0.07933,0.05747767279800161,711584565.0,2013,5
2013-06-28,LCAM3,2.32,16.50753,0.07933,0.06057841482038803,651743816.0,2013,6
2013-07-31,LCAM3,2.37,16.62369,0.07933,0.06015511598207137,659549131.0,2013,7
2013-08-30,LCAM3,1.94,10.97954,0.08691,0.09107849691334974,543119847.0,2013,8
2013-09-30,LCAM3,2.33,12.20917,0.08691,0.08190564960599286,660199574.0,2013,9
2013-10-31,LCAM3,1.98,11.00003,0.08691,0.09090884297588278,545071175.0,2013,10
2013-11-29,LCAM3,1.76,10.73139,0.0895,0.0931845734802295,491148315.0,2013,11
2013-12-30,LCAM3,1.63,10.35274,0.0895,0.09659278606436557,455369299.0,2013,12
2014-01-31,LCAM3,1.14,8.96896,0.0895,0.11149564720993294,324613257.0,2014,1
2014-02-28,LCAM3,0.82,7.98448,0.0895,0.12524297136444704,231587815.0,2014,2
2014-03-31,LCAM3,0.82,8.36434,0.08367,0.11955515916378338,226462121.0,2014,3
2014-04-30,LCAM3,0.69,7.97617,0.08367,0.12537345618260393,192622953.0,2014,4
2014-05-30,LCAM3,0.95,9.27337,0.08357,0.10783566276337513,260952041.0,2014,5
2014-06-30,LCAM3,1.04,9.51514,0.08357,0.10509566858711485,281125391.0,2014,6
2014-07-31,LCAM3,1.05,9.49954,0.08357,0.10526825509445721,279823885.0,2014,7
2014-08-29,LCAM3,1.23,9.25349,0.09408,0.10806733459483936,333272059.0,2014,8
2014-09-30,LCAM3,1.11,8.87116,0.09408,0.11272482967278237,297610652.0,2014,9
2014-10-31,LCAM3,0.9,8.04393,0.09408,0.12431734239358125,220452335.0,2014,10
2014-11-28,LCAM3,1.01,8.68699,0.09236,0.1151146714799948,272014846.0,2014,11
2014-12-30,LCAM3,1.03,8.738,0.09236,0.11444266422522317,277220872.0,2014,12
2015-01-30,LCAM3,0.9,8.38093,0.09236,0.11931850045281372,240778691.0,2015,1
2015-02-27,LCAM3,0.83,8.18964,0.09236,0.1221054893743803,221256095.0,2015,2
2015-03-31,LCAM3,0.86,7.63709,0.09316,0.13093992607131774,219303835.0,2015,3
2015-04-30,LCAM3,0.92,7.7653,0.09316,0.12877802531775978,234271159.0,2015,4
2015-05-29,LCAM3,0.96,7.33266,0.09814,0.1363761581745233,250539990.0,2015,5
2015-06-30,LCAM3,0.89,7.12328,0.09814,0.14038476656821014,224509861.0,2015,6
2015-07-31,LCAM3,0.81,6.96625,0.09814,0.14354925533823795,204987264.0,2015,7
2015-08-31,LCAM3,0.75,7.61084,0.09626,0.13139154153812194,188718434.0,2015,8
2015-09-30,LCAM3,0.79,7.63799,0.09626,0.13092449715173757,191972200.0,2015,9
2015-10-30,LCAM3,0.9,7.9312,0.09626,0.12608432519669155,227112874.0,2015,10
2015-11-30,LCAM3,0.88,7.45508,0.08742,0.134136722878896,223859108.0,2015,11
2015-12-30,LCAM3,0.88,7.43921,0.08742,0.13442287554726914,221906848.0,2015,12
2016-01-29,LCAM3,0.78,7.23829,0.08742,0.1381541772987819,197178226.0,2016,1
2016-02-29,LCAM3,0.87,7.43921,0.08742,0.13442287554726914,221906848.0,2016,2
2016-03-31,LCAM3,1.05,7.08975,0.09618,0.14104869706266088,247286224.0,2016,3
2016-04-29,LCAM3,1.17,7.65729,0.09579,0.13059450536678122,292188196.0,2016,4
2016-05-31,LCAM3,1.33,7.83183,0.09579,0.12768407894451234,314964558.0,2016,5
2016-06-30,LCAM3,1.32,7.81188,0.09579,0.1280101588862092,312361546.0,2016,6
2016-07-29,LCAM3,1.34,7.94153,0.09579,0.12592032013982193,329281129.0,2016,7
2016-08-31,LCAM3,1.31,6.71986,0.11693,0.14881262407252532,311060039.0,2016,8
2016-09-30,LCAM3,1.42,6.96508,0.11693,0.14357336886295635,344899207.0,2016,9
2016-10-31,LCAM3,1.51,6.8646,0.12052,0.1456749118666783,370929335.0,2016,10
2016-11-30,LCAM3,1.59,6.91407,0.12052,0.14463261147196949,378087621.0,2016,11
2016-12-29,LCAM3,1.72,6.98602,0.12052,0.1431430199169198,388499672.0,2016,12
2017-01-31,LCAM3,1.78,7.12994,0.12052,0.14025363467294255,409323775.0,2017,1
2017-02-24,LCAM3,1.91,7.01382,0.12753,0.14257565777279713,432750891.0,2017,2
2017-03-31,LCAM3,2.31,7.42507,0.12753,0.1346788649803975,494572447.0,2017,3
2017-04-28,LCAM3,2.61,8.03113,0.12753,0.12451547914178952,585677898.0,2017,4
2017-05-31,LCAM3,2.51,7.59486,0.13331,0.13166799651343145,584376392.0,2017,5
2017-06-30,LCAM3,2.68,7.6241,0.13331,0.13116302252069095,588931664.0,2017,6
2017-07-31,LCAM3,3.35,11.2206,0.09066,0.08912179384346648,947570396.0,2017,7
2017-08-31,LCAM3,3.74,11.72123,0.09066,0.08531527834536136,1030864225.0,2017,8
2017-09-29,LCAM3,3.88,12.08803,0.09066,0.0827264657682021,1091891387.0,2017,9
2017-10-31,LCAM3,4.81,11.63763,0.10613,0.08592814860070307,1327753122.0,2017,10
2017-11-30,LCAM3,4.57,11.37519,0.10613,0.08791061951492679,1276622256.0,2017,11
2017-12-28,LCAM3,5.65,12.94984,0.10613,0.07722103130231725,1583407450.0,2017,12
2018-01-31,LCAM3,7.06,14.50756,0.10613,0.06892957878512997,1886893877.0,2018,1
2018-02-28,LCAM3,8.67,17.314,0.10613,0.05775672865888876,2433664262.0,2018,2
2018-03-29,LCAM3,8.92,15.56943,0.10619,0.06422842711647118,2474898831.0,2018,3
2018-04-30,LCAM3,9.05,15.60628,0.10619,0.06407676909551796,2483145745.0,2018,4
2018-05-30,LCAM3,7.23,21.73361,0.04399,0.04601168420708755,2837453720.0,2018,5
2018-06-29,LCAM3,7.05,21.37958,0.04399,0.0467736035974514,2746299934.0,2018,6
2018-07-31,LCAM3,8.64,23.28588,0.04399,0.04294447965891777,3237128008.0,2018,7
2018-08-31,LCAM3,8.35,17.06175,0.06566,0.05861063489970255,3309583581.0,2018,8
2018-09-28,LCAM3,8.13,16.59839,0.06566,0.06024680706984232,3143636946.0,2018,9
2018-10-31,LCAM3,9.28,17.90691,0.06566,0.05584436399133072,3612260893.0,2018,10
2018-11-30,LCAM3,10.27,14.63704,0.07204,0.06831982422675623,3739642464.0,2018,11
2018-12-28,LCAM3,11.39,16.12363,0.07204,0.06202077323778827,4405766278.0,2018,12
2019-01-31,LCAM3,12.26,16.72349,0.07204,0.059796131070727454,4674553080.0,2019,1
2019-02-28,LCAM3,11.96,11.82772,0.07643,0.08454714856286757,4534316488.0,2019,2
2019-03-29,LCAM3,11.91,11.86835,0.07643,0.08425771063374438,4556520615.0,2019,3
2019-04-30,LCAM3,12.52,14.40738,0.07643,0.06940887239734081,5944125845.0,2019,4
2019-05-31,LCAM3,13.59,14.20809,0.09794,0.07038243704818874,6565205597.0,2019,5
2019-06-28,LCAM3,15.0,15.31459,0.09794,0.06529721004610636,7295004537.0,2019,6
2019-07-31,LCAM3,15.35,15.56349,0.09794,0.06425294069646333,7459171987.0,2019,7
2019-08-30,LCAM3,16.9,16.50157,0.09293,0.06060029439623017,8215834692.0,2019,8
2019-09-30,LCAM3,15.63,15.43781,0.09293,0.06477602716965683,7462156850.0,2019,9
2019-10-31,LCAM3,15.96,15.75588,0.09293,0.06346836863443997,7687513987.0,2019,10
2019-11-29,LCAM3,16.06,15.11459,0.09316,0.06616123890889532,7777059869.0,2019,11
2019-12-30,LCAM3,21.0,18.27872,0.09316,0.05470842597293465,10167934924.0,2019,12
2020-01-31,LCAM3,21.9,19.35713,0.09316,0.0516605509184471,10982802452.0,2020,1
2020-02-28,LCAM3,19.63,17.36029,0.09316,0.05760272437845221,9473954337.0,2020,2
2020-03-31,LCAM3,9.73,10.73539,0.08224,0.0931498529629571,5916523050.0,2020,3
2020-04-30,LCAM3,12.32,12.29566,0.08224,0.08132950976198106,7162910107.0,2020,4
2020-05-29,LCAM3,13.72,14.48844,0.07723,0.06902054327450022,7524107989.0,2020,5
2020-06-30,LCAM3,15.7,15.87556,0.07723,0.06298990397819038,8602614340.0,2020,6
2020-07-31,LCAM3,17.83,17.24959,0.07723,0.05797239238729732,9670946103.0,2020,7
2020-08-31,LCAM3,19.01,22.98946,0.06153,0.043498194389950874,10642619278.0,2020,8
2020-09-30,LCAM3,22.21,25.41294,0.06153,0.03935003191287588,12128109158.0,2020,9
2020-10-30,LCAM3,23.51,24.36333,0.06267,0.0410452922486376,12789457393.0,2020,10
2020-11-30,LCAM3,25.48,25.98777,0.06267,0.03847963869158454,13832352685.0,2020,11
2020-12-30,LCAM3,27.48,27.66767,0.06267,0.03614326757547708,14910859036.0,2020,12
2021-01-29,LCAM3,24.53,25.17159,0.06267,0.039727327514868946,13308361392.0,2021,1
2021-02-26,LCAM3,22.37,20.03642,0.05877,0.04990911550067328,12138283746.0,2021,2
2021-03-31,LCAM3,23.31,20.49494,0.05877,0.04879253122965961,12494394334.0,2021,3
2021-04-30,LCAM3,24.81,16.98491,61.90007,0.058875790333890496,13191353627.0,2021,4
2021-05-31,LCAM3,25.41,17.46405,0.07735,0.05726048654235415,13481329392.0,2021,5
2021-06-30,LCAM3,25.86,17.97682,0.07735,0.05562719101598614,14005320685.0,2021,6
2021-07-30,LCAM3,25.66,13.38432,0.09683,0.07471429254530675,13832352685.0,2021,7
2021-08-31,LCAM3,23.51,12.76653,0.09683,0.07832982024089553,12962425392.0,2021,8
2021-09-30,LCAM3,23.01,12.27881,0.09683,0.08144111685090005,12275640687.0,2021,9
2021-10-29,LCAM3,18.69,10.68918,0.09683,0.0935525456583199,10037231279.0,2021,10
2021-11-30,LCAM3,21.94,10.89577,0.10017,0.09177873615173594,11975490335.0,2021,11
2021-12-30,LCAM3,22.36,10.88665,0.10017,0.09185562133438661,11960228453.0,2021,12
2022-01-31,LCAM3,24.95,11.52795,0.10017,0.08674569199207144,13033647510.0,2022,1
2022-02-25,LCAM3,24.04,11.42462,0.10017,0.08753026358863576,12860679510.0,2022,2
2022-03-31,LCAM3,25.95,11.11832,0.09825,0.08994164586016593,13740781391.0,2022,3
2022-04-29,LCAM3,22.51,10.19067,0.09825,0.09812897483678698,11985664923.0,2022,4
2022-05-31,LCAM3,24.56,10.4181,0.10477,0.09598679221739088,12840330334.0,2022,5
2022-06-30,LCAM3,22.89,10.02669,0.10477,0.09973381045988257,12046712452.0,2022,6
2022-07-01,LCAM3,23.31,10.14462,0.10477,0.0985744167844631,12285815276.0,2022,7
2011-11-30,LEVE3,5.9,8.50685,0.08133,0.11755232547887878,1839516195.0,2011,11
2011-12-29,LEVE3,6.4,8.4149,0.08133,0.11883682515537916,1817703750.0,2011,12
2012-01-31,LEVE3,7.37,9.47868,0.08133,0.10549992193005776,2070043800.0,2012,1
2012-02-29,LEVE3,7.96,10.19268,0.08133,0.09810962376921478,2239411020.0,2012,2
2012-03-30,LEVE3,8.4,11.2702,0.08881,0.0887295700165037,2377984200.0,2012,3
2012-04-30,LEVE3,9.51,12.05641,0.08881,0.0829434300923741,2568308475.0,2012,4
2012-05-31,LEVE3,9.74,12.77706,0.08724,0.07826526603146576,2643155100.0,2012,5
2012-06-29,LEVE3,9.35,12.63439,0.08724,0.07914905270456271,2609794890.0,2012,6
2012-07-31,LEVE3,10.2,13.44105,0.08724,0.07439894948683325,2798408385.0,2012,7
2012-08-31,LEVE3,10.41,14.85804,0.08756,0.06730362820398922,2935698480.0,2012,8
2012-09-28,LEVE3,11.61,16.1576,0.08756,0.06189037975937021,3220543350.0,2012,9
2012-10-31,LEVE3,11.84,16.32151,0.08756,0.06126884093444786,3256469730.0,2012,10
2012-11-30,LEVE3,12.27,17.44114,0.07932,0.05733570168005073,3336021000.0,2012,11
2012-12-28,LEVE3,11.89,16.81888,0.07932,0.05945699119085218,3207712500.0,2012,12
2013-01-31,LEVE3,12.85,17.87672,0.07932,0.055938673313672756,3425836950.0,2013,1
2013-02-28,LEVE3,13.2,18.65454,0.07932,0.05360625349110726,3586222575.0,2013,2
2013-03-28,LEVE3,13.35,14.56967,0.11088,0.06863573437147169,3592638000.0,2013,3
2013-04-30,LEVE3,13.26,14.2129,0.11088,0.07035861787531046,3496406625.0,2013,4
2013-05-31,LEVE3,12.7,13.70661,0.10724,0.07295750006748569,3528483750.0,2013,5
2013-06-28,LEVE3,11.99,12.45324,0.10724,0.08030038769027177,3178201545.0,2013,6
2013-07-31,LEVE3,12.56,12.8343,0.10724,0.07791620890893933,3284697600.0,2013,7
2013-08-30,LEVE3,13.4,12.09031,0.12572,0.08271086514737835,3534899175.0,2013,8
2013-09-30,LEVE3,13.13,11.90736,0.12572,0.08398167183993764,3477160350.0,2013,9
2013-10-31,LEVE3,13.61,12.06185,0.12572,0.08290602187889917,3525917580.0,2013,10
2013-11-29,LEVE3,13.63,11.23694,0.13069,0.08899219894384058,3596487255.0,2013,11
2013-12-30,LEVE3,13.65,11.00056,0.13069,0.09090446304551768,3515652900.0,2013,12
2014-01-31,LEVE3,12.19,9.77742,0.13069,0.10227646966173082,3097367190.0,2014,1
2014-02-28,LEVE3,11.86,9.76617,0.13069,0.10239428557971036,3093517935.0,2014,2
2014-03-31,LEVE3,11.86,10.70768,0.12165,0.09339091194357695,3066573150.0,2014,3
2014-04-30,LEVE3,11.38,9.84641,0.12165,0.10155985785682294,2798408385.0,2014,4
2014-05-30,LEVE3,11.76,10.03568,0.11807,0.09964446853626262,2919018375.0,2014,5
2014-06-30,LEVE3,11.88,10.03568,0.11807,0.09964446853626262,2919018375.0,2014,6
2014-07-31,LEVE3,11.38,9.80814,0.11807,0.10195613031624752,2848448700.0,2014,7
2014-08-29,LEVE3,12.0,10.66997,0.1159,0.0937209757853115,2958794010.0,2014,8
2014-09-30,LEVE3,11.18,10.11433,0.1159,0.09886962359345601,2791992960.0,2014,9
2014-10-31,LEVE3,12.17,10.64432,0.1159,0.09394681858493543,2951095500.0,2014,10
2014-11-28,LEVE3,12.02,11.85943,0.09781,0.0843210845715182,2963926350.0,2014,11
2014-12-30,LEVE3,11.44,10.82285,0.09781,0.09239710427475202,2689346160.0,2014,12
2015-01-30,LEVE3,10.91,10.35785,0.09781,0.09654513243578543,2566170000.0,2015,1
2015-02-27,LEVE3,11.13,10.54676,0.09781,0.09481584865873499,2616210315.0,2015,2
2015-03-31,LEVE3,10.86,10.1233,0.11014,0.09878201772149398,2518695855.0,2015,3
2015-04-30,LEVE3,11.33,10.77696,0.11014,0.09279054575687391,2700893925.0,2015,4
2015-05-29,LEVE3,12.67,11.09356,0.108,0.09014238891753414,2912602950.0,2015,5
2015-06-30,LEVE3,11.95,10.60454,0.108,0.09429923410162062,2771463600.0,2015,6
2015-07-31,LEVE3,11.53,10.3378,0.108,0.09673238019694713,2694478500.0,2015,7
2015-08-31,LEVE3,12.1,10.74267,0.10639,0.0930867279735857,2775312855.0,2015,8
2015-09-30,LEVE3,12.96,11.4889,0.10639,0.08704053477704568,2989588050.0,2015,9
2015-10-30,LEVE3,13.17,11.53805,0.10639,0.08666975788803134,3003701985.0,2015,10
2015-11-30,LEVE3,14.91,12.3797,0.1054,0.08077740171409646,3384778230.0,2015,11
2015-12-30,LEVE3,14.46,11.67859,0.1054,0.08562677515008234,3175635375.0,2015,12
2016-01-29,LEVE3,14.18,11.47213,0.1054,0.08716777093704482,3114047295.0,2016,1
2016-02-29,LEVE3,14.55,11.65708,0.1054,0.08578477629046038,3169219950.0,2016,2
2016-03-31,LEVE3,13.76,13.3233,0.10389,0.07505648000120091,3202580160.0,2016,3
2016-04-29,LEVE3,13.42,12.19499,0.10389,0.08200088724960003,2903621355.0,2016,4
2016-05-31,LEVE3,13.84,11.94085,0.12339,0.08374613197552938,2985738795.0,2016,5
2016-06-30,LEVE3,13.61,12.04868,0.12339,0.08299664361573218,3015249750.0,2016,6
2016-07-29,LEVE3,15.83,13.54891,0.12339,0.07380667522332054,3425836950.0,2016,7
2016-08-31,LEVE3,14.11,12.81967,0.12529,0.07800512805711847,3035779110.0,2016,8
2016-09-30,LEVE3,13.87,12.70213,0.12529,0.07872695366840049,3004985070.0,2016,9
2016-10-31,LEVE3,13.23,12.0312,0.12529,0.08311722853913159,2829202425.0,2016,10
2016-11-30,LEVE3,12.31,12.79226,0.12006,0.07817226979439129,2673949140.0,2016,11
2016-12-29,LEVE3,12.41,12.74778,0.12006,0.07844503121327792,2663684460.0,2016,12
2017-01-31,LEVE3,12.72,12.74778,0.12006,0.07844503121327792,2663684460.0,2017,1
2017-02-24,LEVE3,13.09,13.37599,0.12006,0.07476082144200168,2808673065.0,2017,2
2017-03-31,LEVE3,12.98,187.50794,0.03597,0.005333107494007987,2795842215.0,2017,3
2017-04-28,LEVE3,12.08,174.99931,0.03597,0.005714308244986794,2593114785.0,2017,4
2017-05-31,LEVE3,11.34,-241.12279,0.01537,-0.004147264553466721,2508431175.0,2017,5
2017-06-30,LEVE3,11.63,-235.14656,0.01537,-0.004252666932486701,2440427670.0,2017,6
2017-07-31,LEVE3,10.17,-212.82027,0.01537,-0.004698800541884473,2186376840.0,2017,7
2017-08-31,LEVE3,11.67,460.9108,0.01485,0.0021696172014194505,2463523200.0,2017,8
2017-09-29,LEVE3,12.12,477.13478,0.01485,0.002095843861979628,2553339150.0,2017,9
2017-10-31,LEVE3,13.07,488.72334,0.01485,0.0020461474174734524,2617493400.0,2017,10
2017-11-30,LEVE3,13.85,55.39148,0.04095,0.018053317947092223,2951095500.0,2017,11
2017-12-28,LEVE3,14.63,57.46458,0.04095,0.017402023994606764,3062723895.0,2017,12
2018-01-31,LEVE3,15.17,58.48922,0.04095,0.017097167649012927,3117896550.0,2018,1
2018-02-28,LEVE3,14.28,57.08332,0.04095,0.017518252267037026,3042194535.0,2018,2
2018-03-29,LEVE3,15.14,10.28789,0.17057,0.09720166137079614,3156389100.0,2018,3
2018-04-30,LEVE3,15.11,10.12098,0.17057,0.09880466120869719,3105065700.0,2018,4
2018-05-30,LEVE3,17.37,9.99211,0.1786,0.1000789623012557,3464329500.0,2018,5
2018-06-29,LEVE3,16.74,9.63136,0.1786,0.10382749684364409,3338587170.0,2018,6
2018-07-31,LEVE3,17.7,10.17248,0.1786,0.09830444493378213,3527200665.0,2018,7
2018-08-31,LEVE3,16.23,9.71212,0.18245,0.1029641314151802,3323190150.0,2018,8
2018-09-28,LEVE3,15.6,9.11412,0.18245,0.10971986324516246,3111481125.0,2018,9
2018-10-31,LEVE3,13.82,8.03048,0.18245,0.12452555762544704,2727838710.0,2018,10
2018-11-30,LEVE3,16.01,8.98511,0.16831,0.1112952429074324,3191032395.0,2018,11
2018-12-28,LEVE3,16.48,9.07154,0.16831,0.1102348664063654,3223109520.0,2018,12
2019-01-31,LEVE3,17.72,9.84249,0.16831,0.10160030642652418,3509237475.0,2019,1
2019-02-28,LEVE3,17.34,9.54863,0.16831,0.10472706555809577,3400175250.0,2019,2
2019-03-29,LEVE3,16.0,8.7874,0.1913,0.11379930354826229,3117896550.0,2019,3
2019-04-30,LEVE3,15.85,8.77038,0.1913,0.11402014507923261,3111481125.0,2019,4
2019-05-31,LEVE3,15.95,8.27301,0.17767,0.1208749898767196,2935698480.0,2019,5
2019-06-28,LEVE3,17.28,8.897,0.17767,0.11239743733842868,3171786120.0,2019,6
2019-07-31,LEVE3,17.22,8.92413,0.17767,0.11205574100780692,3182050800.0,2019,7
2019-08-30,LEVE3,16.56,8.7583,0.18859,0.11417740885788338,3038345280.0,2019,8
2019-09-30,LEVE3,16.59,8.85939,0.18859,0.11287458843103194,3076837830.0,2019,9
2019-10-31,LEVE3,17.16,9.13571,0.18859,0.10946056737790495,3182050800.0,2019,10
2019-11-29,LEVE3,17.66,9.48217,0.1688,0.10546109171212918,3180767715.0,2019,11
2019-12-30,LEVE3,20.52,10.92185,0.1688,0.09155958010776563,3695284800.0,2019,12
2020-01-31,LEVE3,22.22,11.70092,0.1688,0.08546336527384171,3973714245.0,2020,1
2020-02-28,LEVE3,19.25,10.25765,0.1688,0.09748821611187748,3457914075.0,2020,2
2020-03-31,LEVE3,12.53,7.57381,0.1732,0.13203394328614002,2366008740.0,2020,3
2020-04-30,LEVE3,12.57,7.65553,0.1732,0.13062452893529253,2394236610.0,2020,4
2020-05-29,LEVE3,12.69,8.13966,0.13652,0.12285525439637529,2280042045.0,2020,5
2020-06-30,LEVE3,12.79,8.34802,0.13652,0.11978888407071378,2345479380.0,2020,6
2020-07-31,LEVE3,13.04,8.41748,0.13652,0.11880040107015402,2367291825.0,2020,7
2020-08-31,LEVE3,12.12,13.22502,0.10294,0.07561425237920245,2213321625.0,2020,8
2020-09-30,LEVE3,12.11,12.77894,0.10294,0.0782537518761337,2132487270.0,2020,9
2020-10-30,LEVE3,12.74,13.64278,0.10294,0.07329884378403816,2289023640.0,2020,10
2020-11-30,LEVE3,13.7,19.10484,0.08735,0.05234275712332582,2541791385.0,2020,11
2020-12-30,LEVE3,14.98,20.18433,0.08735,0.04954338340683095,2690629245.0,2020,12
2021-01-29,LEVE3,13.8,18.24868,0.08735,0.05479848405473711,2423747565.0,2021,1
2021-02-26,LEVE3,12.94,17.15988,0.08735,0.0582754657957981,2273626620.0,2021,2
2021-03-31,LEVE3,16.86,15.01061,0.10901,0.0666195444422312,2945963160.0,2021,3
2021-04-30,LEVE3,19.57,18.23815,0.10901,0.05483012257273901,3570825555.0,2021,4
2021-05-31,LEVE3,20.43,11.50813,0.16209,0.0868950906880614,3541314600.0,2021,5
2021-06-30,LEVE3,24.68,13.78977,0.16209,0.07251752567301702,4227765075.0,2021,6
2021-07-30,LEVE3,23.64,13.35477,0.16209,0.07487961230331934,4096890405.0,2021,7
2021-08-31,LEVE3,29.29,8.69779,0.27058,0.11497173419914715,5073318090.0,2021,8
2021-09-30,LEVE3,27.93,8.22658,0.27058,0.12155719630757861,4800020985.0,2021,9
